season,date,round,homeTeam,awayTeam,startTimeLocal,venue,quarter,teamName,scoreType,playerName,scoreTime_mmss,scoreTime_secInQtr,scorePoints,homeTeamPoints,awayTeamPoints,homeTeamRunningScore,awayTeamRunningScore,matchID,Q1_s,Q2_s,Q3_s,Q4_s,gameDuration_s,Q1Q2_s,Q1Q2Q3_s,scoreTime_seconds,scoreTime_pct,homeTeamFinalScore,awayTeamFinalScore,homeMinusAwayScore,homeTeamResult,winningTeam,losingTeam
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,1,Richmond,Goal,Daniel Rioli,22M 15S,1335,6,6,0,12,21,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,1335,20,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,1,St Kilda,Behind,Josh Bruce,24M 7S,1447,1,0,1,12,22,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,1447,21.7,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,1,St Kilda,Behind,Josh Bruce,25M 48S,1548,1,0,1,12,23,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,1548,23.2,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,1,Richmond,Behind,Kane Lambert,27M 22S,1642,1,1,0,13,23,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,1642,24.6,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,2,Richmond,Behind,Rushed behind,2M 13S,133,1,1,0,14,23,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,1855,27.8,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,2,St Kilda,Goal,Tim Membrey,5M 40S,340,6,0,6,14,29,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,2062,30.9,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,2,St Kilda,Behind,Nick Riewoldt,11M 6S,666,1,0,1,14,30,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,2388,35.8,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,2,St Kilda,Goal,Jade Gresham,13M 45S,825,6,0,6,14,36,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,2547,38.2,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,2,St Kilda,Behind,Rushed behind,16M 7S,967,1,0,1,14,37,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,2689,40.3,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,2,Richmond,Behind,Bachar Houli,19M 4S,1144,1,1,0,15,37,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,2866,42.9,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,2,Richmond,Behind,Connor Menadue,22M 14S,1334,1,1,0,16,37,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,3056,45.8,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,2,St Kilda,Behind,Sebastian Ross,25M 5S,1505,1,0,1,16,38,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,3227,48.4,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,2,Richmond,Behind,Jack Riewoldt,26M 36S,1596,1,1,0,17,38,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,3318,49.7,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,3,Richmond,Goal,Jack Riewoldt,1M 53S,113,6,6,0,23,38,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,3471,52,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,3,Richmond,Behind,Brandon Ellis,4M 3S,243,1,1,0,24,38,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,3601,54,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,3,St Kilda,Behind,Sebastian Ross,6M 6S,366,1,0,1,24,39,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,3724,55.8,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,3,St Kilda,Behind,Sam Gilbert,8M 46S,526,1,0,1,24,40,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,3884,58.2,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,3,Richmond,Behind,Sam Lloyd,9M 51S,591,1,1,0,25,40,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,3949,59.2,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,3,Richmond,Behind,Todd Elton,21M 52S,1312,1,1,0,26,40,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,4670,70,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,3,Richmond,Behind,Shaun Grigg,26M 53S,1613,1,1,0,27,40,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,4971,74.5,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,4,St Kilda,Goal,Nick Riewoldt,1M 55S,115,6,0,6,27,46,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,5171,77.5,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,4,Richmond,Behind,Rushed behind,4M 26S,266,1,1,0,28,46,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,5322,79.8,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,4,Richmond,Goal,Daniel Rioli,4M 52S,292,6,6,0,34,46,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,5348,80.1,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,4,St Kilda,Goal,Jack Billings,9M 8S,548,6,0,6,34,52,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,5604,84,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,4,St Kilda,Behind,Nathan Wright,14M 11S,851,1,0,1,34,53,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,5907,88.5,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,4,St Kilda,Behind,Shane Savage,16M 20S,980,1,0,1,34,54,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,6036,90.5,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,4,St Kilda,Behind,Rushed behind,18M 26S,1106,1,0,1,34,55,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,6162,92.3,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,4,Richmond,Goal,Callum Moore,24M 44S,1484,6,6,0,40,55,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,6540,98,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Richmond,St Kilda,2:10,M.C.G.,4,Richmond,Goal,Kane Lambert,26M 7S,1567,6,6,0,46,55,2016-08-20_R22_Richmond-v-St Kilda,1722,1636,1698,1617,6673,3358,5056,6623,99.3,46,55,-9,Loss,St Kilda,Richmond
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,1,Collingwood,Behind,James Aish,27S,27,1,1,0,1,0,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,27,0.4,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,1,Collingwood,Goal,Jesse White,2M 33S,153,6,6,0,7,0,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,153,2.1,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,1,Gold Coast,Behind,Touk Miller,9M 19S,559,1,0,1,7,1,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,559,7.7,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,1,Gold Coast,Behind,Tom Lynch,10M 57S,657,1,0,1,7,2,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,657,9,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,1,Collingwood,Behind,Rushed behind,12M 21S,741,1,1,0,8,2,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,741,10.2,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,1,Collingwood,Goal,Jack Crisp,14M 22S,862,6,6,0,14,2,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,862,11.9,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,1,Collingwood,Behind,Steele Sidebottom,17M 6S,1026,1,1,0,15,2,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,1026,14.1,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,1,Collingwood,Goal,Levi Greenwood,18M 35S,1115,6,6,0,21,2,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,1115,15.3,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,1,Collingwood,Goal,Jordan de Goey,20M 24S,1224,6,6,0,27,2,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,1224,16.8,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,1,Collingwood,Goal,Scott Pendlebury,23M 43S,1423,6,6,0,33,2,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,1423,19.6,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,1,Collingwood,Goal,Steele Sidebottom,25M 23S,1523,6,6,0,39,2,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,1523,21,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,1,Collingwood,Goal,Ben Crocker,27M 48S,1668,6,6,0,45,2,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,1668,22.9,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Gold Coast,Goal,Ryan Davis,34S,34,6,0,6,45,8,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,1794,24.7,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Collingwood,Behind,Rushed behind,2M 30S,150,1,1,0,46,8,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,1910,26.3,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Collingwood,Goal,Tom Phillips,3M 45S,225,6,6,0,52,8,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,1985,27.3,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Gold Coast,Behind,Tom Lynch,5M 21S,321,1,0,1,52,9,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,2081,28.6,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Collingwood,Behind,Josh Smith,16M 54S,1014,1,1,0,53,9,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,2774,38.2,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Collingwood,Behind,Rushed behind,17M 55S,1075,1,1,0,54,9,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,2835,39,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Collingwood,Behind,Adam Treloar,19M 12S,1152,1,1,0,55,9,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,2912,40.1,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Collingwood,Goal,Jordan de Goey,19M 54S,1194,6,6,0,61,9,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,2954,40.6,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Gold Coast,Behind,Brandon Matera,23M 53S,1433,1,0,1,61,10,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,3193,43.9,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Collingwood,Goal,Jack Crisp,26M 23S,1583,6,6,0,67,10,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,3343,46,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Gold Coast,Behind,Callum Ah Chee,28M 47S,1727,1,0,1,67,11,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,3487,48,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Gold Coast,Behind,Jarrad Grant,29M 35S,1775,1,0,1,67,12,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,3535,48.6,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Collingwood,Behind,Adam Treloar,32M 4S,1924,1,1,0,68,12,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,3684,50.7,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Collingwood,Goal,Jesse White,33M 23S,2003,6,6,0,74,12,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,3763,51.8,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,2,Collingwood,Goal,Jesse White,35M 6S,2106,6,6,0,80,12,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,3866,53.2,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,3,Gold Coast,Behind,Aaron Hall,1M 16S,76,1,0,1,80,13,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,3947,54.3,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,3,Collingwood,Goal,Josh Smith,2M 51S,171,6,6,0,86,13,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,4042,55.6,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,3,Collingwood,Behind,Tom Phillips,5M 42S,342,1,1,0,87,13,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,4213,58,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,3,Collingwood,Behind,Jordan de Goey,6M 46S,406,1,1,0,88,13,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,4277,58.8,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,3,Collingwood,Goal,Jordan de Goey,9M 50S,590,6,6,0,94,13,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,4461,61.4,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,3,Gold Coast,Goal,Jack Martin,10M 55S,655,6,0,6,94,19,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,4526,62.3,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,3,Gold Coast,Goal,Ryan Davis,12M 27S,747,6,0,6,94,25,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,4618,63.5,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,3,Collingwood,Goal,Adam Treloar,13M 30S,810,6,6,0,100,25,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,4681,64.4,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,3,Collingwood,Goal,Levi Greenwood,15M 8S,908,6,6,0,106,25,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,4779,65.8,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,3,Gold Coast,Behind,Ryan Davis,17M 57S,1077,1,0,1,106,26,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,4948,68.1,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,3,Collingwood,Behind,Jesse White,22M 14S,1334,1,1,0,107,26,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,5205,71.6,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,3,Gold Coast,Goal,Tom Lynch,22M 48S,1368,6,0,6,107,32,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,5239,72.1,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,3,Collingwood,Behind,Steele Sidebottom,24M 19S,1459,1,1,0,108,32,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,5330,73.3,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,3,Collingwood,Behind,Jesse White,30M 11S,1811,1,1,0,109,32,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,5682,78.2,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,4,Collingwood,Behind,Jesse White,53S,53,1,1,0,110,32,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,5741,79,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,4,Collingwood,Behind,Adam Treloar,1M 16S,76,1,1,0,111,32,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,5764,79.3,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,4,Gold Coast,Goal,Peter Wright,3M 51S,231,6,0,6,111,38,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,5919,81.4,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,4,Collingwood,Behind,Levi Greenwood,7M 1S,421,1,1,0,112,38,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,6109,84.1,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,4,Gold Coast,Behind,Rory Thompson,8M 16S,496,1,0,1,112,39,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,6184,85.1,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,4,Collingwood,Behind,Rushed behind,9M 57S,597,1,1,0,113,39,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,6285,86.5,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,4,Gold Coast,Behind,Rory Thompson,11M 24S,684,1,0,1,113,40,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,6372,87.7,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,4,Collingwood,Behind,Rushed behind,12M 42S,762,1,1,0,114,40,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,6450,88.7,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,4,Collingwood,Behind,Adam Treloar,13M 18S,798,1,1,0,115,40,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,6486,89.2,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,4,Collingwood,Behind,Jesse White,17M 16S,1036,1,1,0,116,40,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,6724,92.5,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,4,Gold Coast,Behind,Tom Lynch,19M 47S,1187,1,0,1,116,41,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,6875,94.6,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,4,Collingwood,Behind,Ben Crocker,21M 22S,1282,1,1,0,117,41,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,6970,95.9,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,4,Collingwood,Behind,Brayden Maynard,22M 13S,1333,1,1,0,118,41,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,7021,96.6,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Collingwood,Gold Coast,7:25,Docklands,4,Gold Coast,Goal,Tom Lynch,23M 2S,1382,6,0,6,118,47,2016-08-20_R22_Collingwood-v-Gold Coast,1760,2111,1817,1580,7268,3871,5688,7070,97.3,118,47,71,Win,Collingwood,Gold Coast
2016,20/08/2016,22,Port Adelaide,Adelaide,7:10,Adelaide Oval,1,Port Adelaide,Goal,Robbie Gray,1M 8S,68,6,6,0,6,0,2016-08-20_R22_Port Adelaide-v-Adelaide,1880,2174,1969,1829,7852,4054,6023,68,0.9,94,109,-15,Loss,Adelaide,Port Adelaide
2016,20/08/2016,22,Port Adelaide,Adelaide,7:10,Adelaide Oval,1,Port Adelaide,Behind,Karl Amon,4M 58S,298,1,1,0,7,0,2016-08-20_R22_Port Adelaide-v-Adelaide,1880,2174,1969,1829,7852,4054,6023,298,3.8,94,109,-15,Loss,Adelaide,Port Adelaide
2016,20/08/2016,22,Port Adelaide,Adelaide,7:10,Adelaide Oval,1,Port Adelaide,Behind,Jay Schulz,6M 11S,371,1,1,0,8,0,2016-08-20_R22_Port Adelaide-v-Adelaide,1880,2174,1969,1829,7852,4054,6023,371,4.7,94,109,-15,Loss,Adelaide,Port Adelaide
2016,20/08/2016,22,Port Adelaide,Adelaide,7:10,Adelaide Oval,1,Port Adelaide,Goal,Jesse Palmer,7M 25S,445,6,6,0,14,0,2016-08-20_R22_Port Adelaide-v-Adelaide,1880,2174,1969,1829,7852,4054,6023,445,5.7,94,109,-15,Loss,Adelaide,Port Adelaide
2016,20/08/2016,22,Port Adelaide,Adelaide,7:10,Adelaide Oval,1,Adelaide,Goal,Eddie Betts,10M 22S,622,6,0,6,14,6,2016-08-20_R22_Port Adelaide-v-Adelaide,1880,2174,1969,1829,7852,4054,6023,622,7.9,94,109,-15,Loss,Adelaide,Port Adelaide
2016,20/08/2016,22,Port Adelaide,Adelaide,7:10,Adelaide Oval,1,Adelaide,Behind,Tom Lynch,14M 16S,856,1,0,1,14,7,2016-08-20_R22_Port Adelaide-v-Adelaide,1880,2174,1969,1829,7852,4054,6023,856,10.9,94,109,-15,Loss,Adelaide,Port Adelaide
2016,20/08/2016,22,Port Adelaide,Adelaide,7:10,Adelaide Oval,1,Port Adelaide,Behind,Jesse Palmer,15M 23S,923,1,1,0,15,7,2016-08-20_R22_Port Adelaide-v-Adelaide,1880,2174,1969,1829,7852,4054,6023,923,11.8,94,109,-15,Loss,Adelaide,Port Adelaide
2016,20/08/2016,22,Port Adelaide,Adelaide,7:10,Adelaide Oval,1,Port Adelaide,Goal,Aaron Young,18M 21S,1101,6,6,0,21,7,2016-08-20_R22_Port Adelaide-v-Adelaide,1880,2174,1969,1829,7852,4054,6023,1101,14,94,109,-15,Loss,Adelaide,Port Adelaide
2016,20/08/2016,22,Port Adelaide,Adelaide,7:10,Adelaide Oval,1,Adelaide,Goal,Eddie Betts,20M 9S,1209,6,0,6,21,13,2016-08-20_R22_Port Adelaide-v-Adelaide,1880,2174,1969,1829,7852,4054,6023,1209,15.4,94,109,-15,Loss,Adelaide,Port Adelaide
